match_id,date,venue,match_type,team_1,team_2
1488336,2025-06-22,"Maple Leaf North-West Ground, King City",T20,Cayman Islands,Bahamas
1488338,2025-06-13,"Ishoj Cricket Club, Vejledalen",T20,Denmark,Finland
1488339,2025-06-14,"Ishoj Cricket Club, Vejledalen",T20,Finland,Norway
1488340,2025-06-14,Koge Cricket Club,T20,Denmark,Sweden
1488341,2025-06-14,Koge Cricket Club,T20,Denmark,Norway
1488342,2025-06-14,"Ishoj Cricket Club, Vejledalen",T20,Sweden,Finland
1488343,2025-06-15,"Ishoj Cricket Club, Vejledalen",T20,Sweden,Norway
1488344,2025-06-15,"Ishoj Cricket Club, Vejledalen",T20,Finland,Norway
1489581,2025-06-12,"Maple Leaf North-East Ground, King City",T20,Canada,Bahamas
1489582,2025-06-12,"Maple Leaf North-East Ground, King City",T20,Bermuda,Cayman Islands
1489584,2025-06-13,"Maple Leaf North-East Ground, King City",T20,Bermuda,Bahamas
1489585,2025-06-13,"Maple Leaf North-East Ground, King City",T20,Canada,Cayman Islands
1489968,2025-09-27,Sharjah Cricket Stadium,T20,Nepal,West Indies
1489969,2025-09-29,Sharjah Cricket Stadium,T20,Nepal,West Indies
1489970,2025-09-30,Sharjah Cricket Stadium,T20,Nepal,West Indies
1490239,2025-06-16,Udayana Cricket Ground,T20,Cambodia,Indonesia
1490471,2025-07-05,"Sportpark Westvliet, Voorburg",T20,Jersey,Netherlands
1490472,2025-07-05,"Sportpark Westvliet, Voorburg",T20,Guernsey,Italy
1490475,2025-07-08,"Sportpark Westvliet, Voorburg",T20,Jersey,Guernsey
1490476,2025-07-08,"Sportpark Westvliet, Voorburg",T20,Scotland,Netherlands
1490477,2025-07-09,"Sportpark Westvliet, Voorburg",T20,Italy,Scotland
1490478,2025-07-09,"Sportpark Westvliet, Voorburg",T20,Netherlands,Guernsey
1490479,2025-07-11,"Sportpark Westvliet, Voorburg",T20,Scotland,Jersey
1490480,2025-07-11,"Sportpark Westvliet, Voorburg",T20,Italy,Netherlands
1490870,2025-07-06,Udayana Cricket Ground,T20,Philippines,Indonesia
1490871,2025-07-07,Udayana Cricket Ground,T20,South Korea,Philippines
1490872,2025-07-07,Udayana Cricket Ground,T20,Indonesia,Philippines
1490873,2025-07-08,Udayana Cricket Ground,T20,Indonesia,South Korea
1490874,2025-07-09,Udayana Cricket Ground,T20,South Korea,Philippines
1490875,2025-07-09,Udayana Cricket Ground,T20,South Korea,Indonesia
1490876,2025-07-10,Udayana Cricket Ground,T20,Indonesia,Philippines
1490877,2025-07-10,Udayana Cricket Ground,T20,Philippines,South Korea
1490878,2025-07-12,Udayana Cricket Ground,T20,Indonesia,South Korea
1490879,2025-07-12,Udayana Cricket Ground,T20,Philippines,South Korea
1490880,2025-07-13,Udayana Cricket Ground,T20,Indonesia,Philippines
1490881,2025-07-13,Udayana Cricket Ground,T20,South Korea,Indonesia
1490882,2025-06-26,"Moara Vlasiei Cricket Ground, Ilfov County",T20,France,Malta
1490884,2025-06-26,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Belgium,Malta
1490885,2025-06-27,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Hungary,Austria
1490886,2025-06-27,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Belgium,France
1490887,2025-06-27,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Hungary,Romania
1490888,2025-06-28,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Belgium,Austria
1490889,2025-06-28,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Malta,Romania
1490890,2025-06-29,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Hungary,France
1491604,2025-07-10,"Vassil Levski National Sports Academy, Sofia",T20,Bulgaria,Gibraltar
1491605,2025-07-10,"Vassil Levski National Sports Academy, Sofia",T20,Turkey,Bulgaria
1491606,2025-07-11,"Vassil Levski National Sports Academy, Sofia",T20,Turkey,Gibraltar
1491607,2025-07-11,"Vassil Levski National Sports Academy, Sofia",T20,Gibraltar,Bulgaria
1491608,2025-07-12,"Vassil Levski National Sports Academy, Sofia",T20,Turkey,Bulgaria
1491609,2025-07-12,"Vassil Levski National Sports Academy, Sofia",T20,Turkey,Gibraltar
1491610,2025-07-13,"Vassil Levski National Sports Academy, Sofia",T20,Gibraltar,Bulgaria
1491714,2025-10-01,"Bay Oval, Mount Maunganui",T20,New Zealand,Australia
1491715,2025-10-03,"Bay Oval, Mount Maunganui",T20,Australia,New Zealand
1491716,2025-10-04,"Bay Oval, Mount Maunganui",T20,New Zealand,Australia
1491717,2025-10-18,"Hagley Oval, Christchurch",T20,England,New Zealand
1491718,2025-10-20,"Hagley Oval, Christchurch",T20,England,New Zealand
1491719,2025-10-23,"Eden Park, Auckland",T20,New Zealand,England
1491723,2025-11-05,"Eden Park, Auckland",T20,West Indies,New Zealand
1491724,2025-11-06,"Eden Park, Auckland",T20,New Zealand,West Indies
1491725,2025-11-09,"Saxton Oval, Nelson",T20,New Zealand,West Indies
1491726,2025-11-10,"Saxton Oval, Nelson",T20,West Indies,New Zealand
1491727,2025-11-13,"University Oval, Dunedin",T20,West Indies,New Zealand
1491903,2025-07-20,"Shere Bangla National Stadium, Mirpur",T20,Pakistan,Bangladesh
1491904,2025-07-22,"Shere Bangla National Stadium, Mirpur",T20,Bangladesh,Pakistan
1491905,2025-07-24,"Shere Bangla National Stadium, Mirpur",T20,Pakistan,Bangladesh
1492823,2025-09-03,Harare Sports Club,T20,Zimbabwe,Sri Lanka
1492824,2025-09-06,Harare Sports Club,T20,Sri Lanka,Zimbabwe
1492825,2025-09-07,Harare Sports Club,T20,Zimbabwe,Sri Lanka
1492879,2025-07-08,"TCA Oval, Blantyre",T20,Bahrain,Tanzania
1492880,2025-07-05,"TCA Oval, Blantyre",T20,Malawi,Germany
1492881,2025-07-06,"TCA Oval, Blantyre",T20,Bahrain,Germany
1492883,2025-07-07,"TCA Oval, Blantyre",T20,Tanzania,Germany
1492884,2025-07-07,"TCA Oval, Blantyre",T20,Malawi,Bahrain
1492887,2025-07-10,"TCA Oval, Blantyre",T20,Tanzania,Bahrain
1492888,2025-07-10,"TCA Oval, Blantyre",T20,Malawi,Germany
1492889,2025-07-12,"TCA Oval, Blantyre",T20,Malawi,Bahrain
1492890,2025-07-12,"TCA Oval, Blantyre",T20,Germany,Tanzania
1492891,2025-07-13,"TCA Oval, Blantyre",T20,Germany,Malawi
1492892,2025-07-13,"TCA Oval, Blantyre",T20,Bahrain,Tanzania
1494090,2025-07-18,Singapore National Cricket Ground,T20,Hong Kong,Malaysia
1494091,2025-07-18,Singapore National Cricket Ground,T20,Singapore,Samoa
1494092,2025-07-19,Singapore National Cricket Ground,T20,Singapore,Malaysia
1494093,2025-07-19,Singapore National Cricket Ground,T20,Hong Kong,Samoa
1494094,2025-07-20,Singapore National Cricket Ground,T20,Hong Kong,Singapore
1494095,2025-07-20,Singapore National Cricket Ground,T20,Samoa,Malaysia
1494096,2025-07-22,Singapore National Cricket Ground,T20,Hong Kong,Malaysia
1494097,2025-07-22,Singapore National Cricket Ground,T20,Samoa,Singapore
1494098,2025-07-23,Singapore National Cricket Ground,T20,Samoa,Hong Kong
1494099,2025-07-23,Singapore National Cricket Ground,T20,Malaysia,Singapore
1494100,2025-07-24,Singapore National Cricket Ground,T20,Samoa,Malaysia
1494101,2025-07-24,Singapore National Cricket Ground,T20,Hong Kong,Singapore
1494102,2025-07-26,Singapore National Cricket Ground,T20,Hong Kong,Malaysia
1494103,2025-07-21,Entebbe Cricket Oval,T20,Uganda,Kenya
1494108,2025-07-19,Entebbe Cricket Oval,T20,Uganda,United Arab Emirates
1494110,2025-07-23,Entebbe Cricket Oval,T20,Kenya,United Arab Emirates
1494111,2025-07-27,Entebbe Cricket Oval,T20,Uganda,United Arab Emirates
1494113,2025-07-26,Entebbe Cricket Oval,T20,United Arab Emirates,Nigeria
1494114,2025-07-25,Entebbe Cricket Oval,T20,Kenya,Uganda
1494115,2025-07-17,Entebbe Cricket Oval,T20,Kenya,Nigeria
1494116,2025-07-18,Entebbe Cricket Oval,T20,Uganda,Nigeria
1494118,2025-07-21,Entebbe Cricket Oval,T20,Nigeria,United Arab Emirates
1494583,2025-07-22,Entebbe Cricket Oval,T20,Uganda,Nigeria
1494584,2025-07-27,Entebbe Cricket Oval,T20,Nigeria,Kenya
1494766,2025-07-19,"West End Park International Cricket Stadium, Doha",T20,Qatar,Saudi Arabia
1494767,2025-07-21,"West End Park International Cricket Stadium, Doha",T20,Saudi Arabia,Qatar
1494768,2025-07-22,"West End Park International Cricket Stadium, Doha",T20,Qatar,Saudi Arabia
1494769,2025-07-23,"West End Park International Cricket Stadium, Doha",T20,Saudi Arabia,Qatar
1494771,2025-07-26,Estonian National Cricket and Rugby Field,T20,Finland,Estonia
1494772,2025-07-27,Estonian National Cricket and Rugby Field,T20,Estonia,Finland
1494773,2025-08-02,Estonian National Cricket and Rugby Field,T20,Switzerland,Estonia
1494774,2025-08-03,Estonian National Cricket and Rugby Field,T20,Switzerland,Estonia
1494775,2025-08-03,Estonian National Cricket and Rugby Field,T20,Switzerland,Estonia
1495453,2025-07-18,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Bahrain
1495454,2025-07-19,"Gahanga International Cricket Stadium, Rwanda",T20,Malawi,Bahrain
1495455,2025-07-19,"Gahanga International Cricket Stadium, Rwanda",T20,Malawi,Rwanda
1495456,2025-07-20,"Gahanga International Cricket Stadium, Rwanda",T20,Malawi,Bahrain
1495457,2025-07-20,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Bahrain
1495458,2025-07-22,"Gahanga International Cricket Stadium, Rwanda",T20,Malawi,Rwanda
1495459,2025-07-22,"Gahanga International Cricket Stadium, Rwanda",T20,Bahrain,Rwanda
1495460,2025-07-23,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Malawi
1495461,2025-07-23,"Gahanga International Cricket Stadium, Rwanda",T20,Bahrain,Malawi
1495462,2025-07-25,"Gahanga International Cricket Stadium, Rwanda",T20,Bahrain,Rwanda
1495463,2025-07-25,"Gahanga International Cricket Stadium, Rwanda",T20,Malawi,Bahrain
1495464,2025-07-26,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Malawi
1495465,2025-07-27,"Gahanga International Cricket Stadium, Rwanda",T20,Bahrain,Malawi
1495654,2025-07-25,"GB Oval, Szodliget",T20,Romania,Austria
1495655,2025-07-25,"GB Oval, Szodliget",T20,Hungary,Romania
1495656,2025-07-25,"GB Oval, Szodliget",T20,Hungary,Luxembourg
1495657,2025-07-26,"GB Oval, Szodliget",T20,Romania,Luxembourg
1495658,2025-07-26,"GB Oval, Szodliget",T20,Hungary,Austria
1495659,2025-07-26,"GB Oval, Szodliget",T20,Austria,Luxembourg
1495660,2025-07-27,"GB Oval, Szodliget",T20,Hungary,Luxembourg
1495661,2025-07-27,"GB Oval, Szodliget",T20,Austria,Romania
1496821,2025-08-08,"Botkyrka Cricket Center, Stockholm",T20,Sweden,Austria
1496822,2025-08-08,"Botkyrka Cricket Center, Stockholm",T20,Norway,France
1496823,2025-08-09,"Botkyrka Cricket Center, Stockholm",T20,Norway,Sweden
1496824,2025-08-09,"Botkyrka Cricket Center, Stockholm",T20,France,Austria
1496825,2025-08-10,"Botkyrka Cricket Center, Stockholm",T20,Sweden,France
1496826,2025-08-10,"Botkyrka Cricket Center, Stockholm",T20,Norway,Austria
1496827,2025-08-17,"Stubberudmyra Cricket Ground, Oslo",T20,Sweden,Norway
1496828,2025-08-07,"Mladost Cricket Ground, Zagreb",T20,Cyprus,Croatia
1496829,2025-08-07,"Mladost Cricket Ground, Zagreb",T20,Croatia,Cyprus
1496830,2025-08-08,"Mladost Cricket Ground, Zagreb",T20,Croatia,Cyprus
1496831,2025-08-08,"Mladost Cricket Ground, Zagreb",T20,Cyprus,Croatia
1496921,2025-09-10,Dubai International Cricket Stadium,T20,United Arab Emirates,India
1496922,2025-09-11,"Zayed Cricket Stadium, Abu Dhabi",T20,Hong Kong,Bangladesh
1496923,2025-09-12,Dubai International Cricket Stadium,T20,Pakistan,Oman
1496924,2025-09-13,"Zayed Cricket Stadium, Abu Dhabi",T20,Bangladesh,Sri Lanka
1496925,2025-09-14,Dubai International Cricket Stadium,T20,Pakistan,India
1496926,2025-09-15,"Zayed Cricket Stadium, Abu Dhabi",T20,United Arab Emirates,Oman
1496927,2025-09-15,Dubai International Cricket Stadium,T20,Hong Kong,Sri Lanka
1496929,2025-09-17,Dubai International Cricket Stadium,T20,Pakistan,United Arab Emirates
1496931,2025-09-19,"Zayed Cricket Stadium, Abu Dhabi",T20,India,Oman
1496932,2025-09-20,Dubai International Cricket Stadium,T20,Sri Lanka,Bangladesh
1496933,2025-09-21,Dubai International Cricket Stadium,T20,Pakistan,India
1496934,2025-09-23,"Zayed Cricket Stadium, Abu Dhabi",T20,Sri Lanka,Pakistan
1496935,2025-09-24,Dubai International Cricket Stadium,T20,India,Bangladesh
1496936,2025-09-25,Dubai International Cricket Stadium,T20,Pakistan,Bangladesh
1496937,2025-09-26,Dubai International Cricket Stadium,T20,India,Sri Lanka
1496938,2025-09-28,Dubai International Cricket Stadium,T20,Pakistan,India
1497874,2025-08-30,Sharjah Cricket Stadium,T20,Pakistan,United Arab Emirates
1497877,2025-09-04,Sharjah Cricket Stadium,T20,Pakistan,United Arab Emirates
1498191,2025-08-17,"Stubberudmyra Cricket Ground, Oslo",T20,Sweden,Hungary
1498192,2025-08-17,"Stubberudmyra Cricket Ground, Oslo",T20,Norway,Hungary
1498662,2025-08-30,Sylhet International Cricket Stadium,T20,Netherlands,Bangladesh
1498663,2025-09-01,Sylhet International Cricket Stadium,T20,Netherlands,Bangladesh
1498664,2025-09-03,Sylhet International Cricket Stadium,T20,Bangladesh,Netherlands
1498689,2025-08-14,"King George V Sports Ground, Castel",T20,Guernsey,Papua New Guinea
1498690,2025-08-30,"King George V Sports Ground, Castel",T20,Guernsey,Switzerland
1498691,2025-08-30,"King George V Sports Ground, Castel",T20,Switzerland,Guernsey
1498696,2025-08-23,"Velden Cricket Ground, Latschach",T20,Belgium,Austria
1498697,2025-08-23,"Velden Cricket Ground, Latschach",T20,Austria,Belgium
1498698,2025-08-24,"Velden Cricket Ground, Latschach",T20,Belgium,Austria
1498699,2025-08-24,"Velden Cricket Ground, Latschach",T20,Belgium,Austria
1499011,2025-08-21,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Czech Republic,Romania
1499012,2025-08-21,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Czech Republic
1499013,2025-08-22,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Czech Republic
1499014,2025-08-22,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Czech Republic
1501502,2025-09-12,Malkerns Country Club oval,T20,Eswatini,Mozambique
1501503,2025-09-12,Malkerns Country Club oval,T20,Eswatini,Mozambique
1501504,2025-09-13,Malkerns Country Club oval,T20,Eswatini,Mozambique
1501505,2025-09-13,Malkerns Country Club oval,T20,Eswatini,Mozambique
1501506,2025-09-14,Malkerns Country Club oval,T20,Eswatini,Mozambique
1501895,2025-10-28,Rawalpindi Cricket Stadium,T20,South Africa,Pakistan
1501896,2025-10-31,"Gaddafi Stadium, Lahore",T20,South Africa,Pakistan
1501897,2025-11-01,"Gaddafi Stadium, Lahore",T20,South Africa,Pakistan
1502048,2025-11-18,Rawalpindi Cricket Stadium,T20,Zimbabwe,Pakistan
1502049,2025-11-20,Rawalpindi Cricket Stadium,T20,Zimbabwe,Sri Lanka
1502050,2025-11-22,Rawalpindi Cricket Stadium,T20,Sri Lanka,Pakistan
1502051,2025-11-23,Rawalpindi Cricket Stadium,T20,Pakistan,Zimbabwe
1502052,2025-11-25,Rawalpindi Cricket Stadium,T20,Zimbabwe,Sri Lanka
1502053,2025-11-27,Rawalpindi Cricket Stadium,T20,Sri Lanka,Pakistan
1502164,2025-09-15,"Queens Sports Club, Bulawayo",T20,Zimbabwe,Namibia
1502165,2025-09-16,"Queens Sports Club, Bulawayo",T20,Namibia,Zimbabwe
1502166,2025-09-18,"Queens Sports Club, Bulawayo",T20,Namibia,Zimbabwe
1502743,2025-09-26,Harare Sports Club,T20,Namibia,Kenya
1502744,2025-09-26,"Takashinga Sports Club, Highfield, Harare",T20,Malawi,Nigeria
1502745,2025-09-26,Harare Sports Club,T20,Uganda,Zimbabwe
1502746,2025-09-26,"Takashinga Sports Club, Highfield, Harare",T20,Botswana,Tanzania
1502747,2025-09-28,Harare Sports Club,T20,Namibia,Nigeria
1502748,2025-09-28,"Takashinga Sports Club, Highfield, Harare",T20,Tanzania,Uganda
1502749,2025-09-28,Harare Sports Club,T20,Zimbabwe,Botswana
1502750,2025-09-28,"Takashinga Sports Club, Highfield, Harare",T20,Malawi,Kenya
1502751,2025-09-30,Harare Sports Club,T20,Zimbabwe,Tanzania
1502752,2025-09-30,"Takashinga Sports Club, Highfield, Harare",T20,Botswana,Uganda
1502753,2025-09-30,Harare Sports Club,T20,Malawi,Namibia
1502754,2025-09-30,"Takashinga Sports Club, Highfield, Harare",T20,Nigeria,Kenya
1502755,2025-10-02,Harare Sports Club,T20,Namibia,Tanzania
1502756,2025-10-02,"Takashinga Sports Club, Highfield, Harare",T20,Nigeria,Botswana
1502757,2025-10-02,Harare Sports Club,T20,Kenya,Zimbabwe
1502758,2025-10-02,"Takashinga Sports Club, Highfield, Harare",T20,Uganda,Malawi
1502759,2025-10-04,Harare Sports Club,T20,Kenya,Tanzania
1502760,2025-10-04,"Takashinga Sports Club, Highfield, Harare",T20,Malawi,Botswana
1502761,2025-10-04,"Takashinga Sports Club, Highfield, Harare",T20,Uganda,Nigeria
1502762,2025-10-04,Harare Sports Club,T20,Namibia,Zimbabwe
1503450,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20,Samoa,Oman
1503451,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Qatar,United Arab Emirates
1503452,2025-10-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Nepal,Kuwait
1503453,2025-10-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20,Malaysia,Qatar
1503454,2025-10-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Kuwait,Japan
1503455,2025-10-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Papua New Guinea,Samoa
1503456,2025-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20,Malaysia,United Arab Emirates
1503457,2025-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Japan,Nepal
1503458,2025-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Oman,Papua New Guinea
1503459,2025-10-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20,Oman,Qatar
1503460,2025-10-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Nepal,United Arab Emirates
1503461,2025-10-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Japan,Samoa
1503462,2025-10-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,United Arab Emirates,Oman
1503463,2025-10-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Nepal,Qatar
1503464,2025-10-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20,Japan,Qatar
1503465,2025-10-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,United Arab Emirates,Samoa
1503466,2025-10-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Nepal,Oman
1503467,2025-10-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Japan,United Arab Emirates
1503468,2025-10-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Samoa,Qatar
1503469,2025-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20,Japan,Oman
1503470,2025-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Nepal,Samoa
1504941,2025-09-29,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Kuwait,Oman
1505125,2025-10-27,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",T20,West Indies,Bangladesh
1505126,2025-10-29,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",T20,West Indies,Bangladesh
1505127,2025-10-31,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",T20,Bangladesh,West Indies
1506014,2025-11-27,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",T20,Ireland,Bangladesh
1506436,2025-10-18,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Austria
1506437,2025-10-18,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Austria,Romania
1506438,2025-10-19,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Romania,Austria
1506439,2025-10-19,"Moara Vlasiei Cricket Ground, Ilfov County",T20,Austria,Romania
1506440,2025-10-31,Happy Valley Ground,T20,Cyprus,Serbia
1506441,2025-10-31,Happy Valley Ground 2,T20,Cyprus,Serbia
1506442,2025-11-01,Happy Valley Ground 2,T20,Serbia,Bulgaria
1506443,2025-11-01,Happy Valley Ground 2,T20,Bulgaria,Serbia
1506444,2025-11-02,Happy Valley Ground 2,T20,Bulgaria,Cyprus
1506445,2025-11-02,Happy Valley Ground 2,T20,Cyprus,Bulgaria
1506446,2025-11-03,Happy Valley Ground 2,T20,Bulgaria,Cyprus
1506447,2025-11-03,Happy Valley Ground 2,T20,Bulgaria,Cyprus
1507418,2025-10-30,"Sao Fernando Polo and Cricket Club, Campo Sede",T20,Panama,Mexico
1508269,2025-11-06,Udayana Cricket Ground,T20,Myanmar,Indonesia
1508270,2025-11-06,Udayana Cricket Ground,T20,Timor-Leste,Indonesia
1508271,2025-11-07,Udayana Cricket Ground,T20,Timor-Leste,Myanmar
1508272,2025-11-08,Udayana Cricket Ground,T20,Timor-Leste,Indonesia
1508273,2025-11-08,Udayana Cricket Ground,T20,Indonesia,Myanmar
1508274,2025-11-09,Udayana Cricket Ground,T20,Timor-Leste,Myanmar
1508275,2025-11-11,Udayana Cricket Ground,T20,Myanmar,Indonesia
1508276,2025-11-11,Udayana Cricket Ground,T20,Timor-Leste,Indonesia
1508277,2025-11-12,Udayana Cricket Ground,T20,Myanmar,Timor-Leste
1508278,2025-11-13,Udayana Cricket Ground,T20,Timor-Leste,Indonesia
1508279,2025-11-13,Udayana Cricket Ground,T20,Myanmar,Indonesia
1508280,2025-11-14,Udayana Cricket Ground,T20,Myanmar,Timor-Leste
1509859,2025-11-16,"West End Park International Cricket Stadium, Doha",T20,United Arab Emirates,Oman
1510178,2025-11-18,Udayana Cricket Ground,T20,Bahrain,Indonesia
1510179,2025-11-19,Udayana Cricket Ground,T20,Bahrain,Indonesia
1510180,2025-11-21,Udayana Cricket Ground,T20,Indonesia,Bahrain
1510724,2025-11-12,"West End Park International Cricket Stadium, Doha",T20,Qatar,Hong Kong
1510725,2025-11-13,University of Doha for Science and Technology,T20,Hong Kong,Qatar
1511998,2025-11-24,"Bayuemas Oval, Kuala Lumpur",T20,Thailand,Malaysia
1511999,2025-11-25,"Bayuemas Oval, Kuala Lumpur",T20,Bahrain,Malaysia
1512000,2025-11-27,"Bayuemas Oval, Kuala Lumpur",T20,Thailand,Bahrain
211028,2005-06-13,The Rose Bowl,T20,England,Australia
211048,2005-02-17,Eden Park,T20,New Zealand,Australia
222678,2005-10-21,New Wanderers Stadium,T20,South Africa,New Zealand
225263,2006-08-28,County Ground,T20,England,Pakistan
225271,2006-06-15,The Rose Bowl,T20,England,Sri Lanka
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",T20,Australia,South Africa
237242,2006-02-16,Eden Park,T20,New Zealand,West Indies
238195,2006-02-24,New Wanderers Stadium,T20,South Africa,Australia
249227,2007-01-09,Sydney Cricket Ground,T20,Australia,England
251487,2006-12-22,Westpac Stadium,T20,New Zealand,Sri Lanka
251488,2006-12-26,Eden Park,T20,New Zealand,Sri Lanka
255954,2006-12-01,New Wanderers Stadium,T20,South Africa,India
258463,2007-06-28,Kennington Oval,T20,England,West Indies
258464,2007-06-29,Kennington Oval,T20,England,West Indies
287853,2007-09-11,New Wanderers Stadium,T20,South Africa,West Indies
287854,2007-09-12,Kingsmead,T20,Kenya,New Zealand
287855,2007-09-12,Kingsmead,T20,Pakistan,Scotland
287856,2007-09-12,Newlands,T20,Australia,Zimbabwe
287857,2007-09-13,New Wanderers Stadium,T20,Bangladesh,West Indies
287858,2007-09-13,Newlands,T20,England,Zimbabwe
287860,2007-09-14,New Wanderers Stadium,T20,Kenya,Sri Lanka
287861,2007-09-14,Newlands,T20,Australia,England
287862,2007-09-14,Kingsmead,T20,India,Pakistan
287863,2007-09-15,New Wanderers Stadium,T20,New Zealand,Sri Lanka
287864,2007-09-15,Newlands,T20,South Africa,Bangladesh
287865,2007-09-16,New Wanderers Stadium,T20,India,New Zealand
287866,2007-09-16,Newlands,T20,Australia,Bangladesh
287867,2007-09-16,Newlands,T20,South Africa,England
287868,2007-09-17,New Wanderers Stadium,T20,Pakistan,Sri Lanka
287869,2007-09-18,Kingsmead,T20,England,New Zealand
287870,2007-09-18,New Wanderers Stadium,T20,Australia,Pakistan
287871,2007-09-18,New Wanderers Stadium,T20,Bangladesh,Sri Lanka
287872,2007-09-19,Kingsmead,T20,South Africa,New Zealand
287873,2007-09-19,Kingsmead,T20,England,India
287874,2007-09-20,Newlands,T20,Australia,Sri Lanka
287875,2007-09-20,Newlands,T20,Bangladesh,Pakistan
287876,2007-09-20,Kingsmead,T20,South Africa,India
287877,2007-09-22,Newlands,T20,New Zealand,Pakistan
287878,2007-09-22,Kingsmead,T20,Australia,India
287879,2007-09-24,New Wanderers Stadium,T20,India,Pakistan
291343,2007-12-11,Western Australia Cricket Association Ground,T20,Australia,New Zealand
291356,2008-02-01,Melbourne Cricket Ground,T20,Australia,India
296903,2008-06-13,Old Trafford,T20,England,New Zealand
297800,2007-10-20,Brabourne Stadium,T20,India,Australia
298795,2007-11-23,New Wanderers Stadium,T20,South Africa,New Zealand
298804,2008-01-18,New Wanderers Stadium,T20,South Africa,West Indies
300435,2008-02-05,Eden Park,T20,New Zealand,England
300436,2008-02-07,Jade Stadium,T20,New Zealand,England
306987,2007-09-01,Gymkhana Club Ground,T20,Kenya,Bangladesh
306989,2007-09-02,Gymkhana Club Ground,T20,Bangladesh,Pakistan
306991,2007-09-04,Gymkhana Club Ground,T20,Kenya,Pakistan
319112,2007-12-16,St George's Park,T20,South Africa,West Indies
319142,2008-06-20,"Kensington Oval, Bridgetown",T20,West Indies,Australia
343764,2008-04-20,National Stadium,T20,Pakistan,Bangladesh
350050,2009-08-30,Old Trafford,T20,England,Australia
350347,2008-11-05,New Wanderers Stadium,T20,South Africa,Bangladesh
350475,2009-03-27,New Wanderers Stadium,T20,South Africa,Australia
350476,2009-03-29,SuperSport Park,T20,South Africa,Australia
351694,2009-01-11,Melbourne Cricket Ground,T20,Australia,South Africa
351695,2009-01-13,"Brisbane Cricket Ground, Woolloongabba",T20,Australia,South Africa
351696,2009-02-15,Sydney Cricket Ground,T20,Australia,New Zealand
352674,2009-03-15,"Queen's Park Oval, Port of Spain",T20,West Indies,England
354456,2008-08-03,"Civil Service Cricket Club, Stormont",T20,Bermuda,Scotland
355991,2009-06-05,Lord's,T20,England,Netherlands
355992,2009-06-06,Kennington Oval,T20,New Zealand,Scotland
355993,2009-06-06,Kennington Oval,T20,Australia,West Indies
355994,2009-06-06,Trent Bridge,T20,Bangladesh,India
